0,1,2
14,17,206.0
14,18,204.0
14,19,206.0
14,20,210.0
14,21,0.0
14,22,0.0
14,23,0.0
14,24,0.0
14,25,0.0
14,26,0.0
14,27,197.0
14,28,0.0
14,29,200.0
14,30,200.0
14,31,0.0
14,32,0.0
15,0,0.0
15,1,0.0
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,210.0
15,8,0.0
15,9,0.0
15,10,207.0
15,11,208.0
15,12,208.0
15,13,206.0
15,14,0.0
15,15,0.0
15,16,200.0
15,17,201.0
15,18,202.0
15,19,0.0
15,20,0.0
15,21,0.0
15,22,0.0
15,23,0.0
15,24,202.0
15,25,0.0
15,26,0.0
15,27,196.0
15,28,197.0
15,29,192.0
15,30,196.0
15,31,0.0
15,32,184.0
16,0,0.0
16,1,0.0
16,2,194.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,207.0
16,10,212.0
16,11,0.0
16,12,203.0
16,13,205.0
16,14,196.0
16,15,194.0
16,16,201.0
16,17,202.0
16,18,191.0
16,19,189.0
16,20,188.0
16,21,0.0
16,22,189.0
16,23,0.0
16,24,0.0
16,25,185.0
16,26,0.0
16,27,193.0
16,28,194.0
16,29,0.0
16,30,180.0
16,31,180.0
16,32,180.0
17,0,0.0
17,1,0.0
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,194.0
17,8,0.0
17,9,0.0
17,10,0.0
17,11,0.0
17,12,0.0
17,13,194.0
17,14,191.0
17,15,199.0
17,16,0.0
17,17,0.0
17,18,187.0
17,19,187.0
17,20,188.0
17,21,185.0
17,22,184.0
17,23,185.0
17,24,182.0
17,25,188.0
17,26,188.0
17,27,0.0
17,28,0.0
17,29,0.0
17,30,0.0
17,31,177.0
17,32,178.0
18,0,0.0
18,1,169.0
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.0
18,7,0.0
18,8,0.0
18,9,0.0
18,10,0.0
18,11,0.0
18,12,0.0
18,13,0.0
18,14,193.0
18,15,0.0
18,16,0.0
18,17,178.0
18,18,0.0
18,19,186.0
18,20,0.0
18,21,0.0
18,22,0.0
18,23,180.0
18,24,178.0
18,25,0.0
18,26,0.0
18,27,0.0
18,28,0.0
18,29,0.0
18,30,173.0
18,31,173.0
18,32,168.0
19,0,0.0
19,1,165.0
19,2,0.0
19,3,0.0
19,4,162.0
19,5,0.0
19,6,0.0
19,7,0.0
19,8,0.0
19,9,0.0
19,10,0.0
19,11,0.0
19,12,0.0
19,13,0.0
19,14,0.0
19,15,0.0
19,16,0.0
19,17,175.0
19,18,171.0
19,19,0.0
19,20,0.0
19,21,0.0
19,22,0.0
19,23,177.0
19,24,170.0
19,25,170.0
19,26,0.0
19,27,0.0
19,28,0.0
19,29,0.0
19,30,0.0
19,31,0.0
19,32,0.0
20,0,0.0
20,1,0.0
20,2,0.0
20,3,0.0
20,4,159.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,0.0
20,9,162.0
20,10,0.0
20,11,163.0
20,12,162.0
20,13,163.0
20,14,0.0
20,15,167.0
20,16,0.0
20,17,0.0
20,18,0.0
20,19,0.0
20,20,0.0
20,21,0.0
20,22,0.0
20,23,0.0
20,24,0.0
20,25,0.0
20,26,0.0
20,27,0.0
20,28,0.0
20,29,158.0
20,30,159.0
20,31,0.0
20,32,0.0
21,0,0.0
21,1,0.0
21,2,0.0
21,3,140.0
21,4,0.0
21,5,0.0
21,6,0.0
21,7,0.0
21,8,0.0
21,9,161.0
21,10,0.0
21,11,159.0
21,12,161.0
21,13,160.0
21,14,0.0
21,15,0.0
21,16,0.0
21,17,0.0
21,18,0.0
21,19,0.0
21,20,155.0
21,21,0.0
21,22,0.0
21,23,0.0
21,24,154.0
21,25,0.0
21,26,0.0
21,27,0.0
21,28,0.0
21,29,155.0
21,30,156.0
21,31,0.0
21,32,0.0
22,0,0.0
22,1,0.0
22,2,0.0
22,3,137.0
22,4,0.0
22,5,137.0
22,6,140.0
22,7,142.0
22,8,0.0
22,9,0.0
22,10,0.0
22,11,0.0
22,12,0.0
22,13,0.0
22,14,0.0
22,15,0.0
22,16,146.0
22,17,0.0
22,18,0.0
22,19,0.0
22,20,0.0
22,21,0.0
22,22,0.0
22,23,0.0
22,24,152.0
22,25,0.0
22,26,145.0
22,27,0.0
22,28,147.0
22,29,0.0
22,30,0.0
22,31,0.0
22,32,0.0
