0,1,2
16,15,204.0
16,16,206.0
16,17,207.0
16,18,203.0
16,19,0.0
16,20,0.0
16,21,0.0
16,22,0.0
16,23,0.0
16,24,0.0
16,25,188.0
16,26,188.0
16,27,191.0
16,28,0.0
17,0,0.0
17,1,189.0
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.0
17,9,0.0
17,10,0.0
17,11,0.0
17,12,0.0
17,13,0.0
17,14,0.0
17,15,199.0
17,16,0.0
17,17,0.0
17,18,178.0
17,19,0.0
17,20,185.0
17,21,180.0
17,22,0.0
17,23,0.0
17,24,0.0
17,25,0.0
17,26,0.0
17,27,0.0
17,28,0.0
18,0,0.0
18,1,0.0
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,177.0
18,7,173.0
18,8,0.0
18,9,174.0
18,10,172.0
18,11,0.0
18,12,0.0
18,13,0.0
18,14,0.0
18,15,0.0
18,16,0.0
18,17,0.0
18,18,175.0
18,19,0.0
18,20,0.0
18,21,179.0
18,22,174.0
18,23,0.0
18,24,176.0
18,25,0.0
18,26,0.0
18,27,0.0
18,28,0.0
19,0,0.0
19,1,0.0
19,2,0.0
19,3,0.0
19,4,0.0
19,5,174.0
19,6,173.0
19,7,172.0
19,8,0.0
19,9,173.0
19,10,170.0
19,11,0.0
19,12,0.0
19,13,171.0
19,14,0.0
19,15,0.0
19,16,0.0
19,17,0.0
19,18,0.0
19,19,0.0
19,20,0.0
19,21,168.0
19,22,171.0
19,23,0.0
19,24,0.0
19,25,0.0
19,26,0.0
19,27,160.0
19,28,0.0
