0,1,2
17,3,0.0
17,4,0.0
17,5,0.0
17,6,180.0
17,7,0.0
17,8,0.0
17,9,185.0
17,10,0.0
17,11,0.0
17,12,0.0
17,13,0.0
17,14,0.0
17,15,195.0
17,16,0.0
17,17,196.0
17,18,0.0
17,19,189.0
17,20,188.0
17,21,186.0
17,22,181.0
17,23,182.0
17,24,0.0
17,25,0.0
17,26,186.0
17,27,186.0
18,0,180.0
18,1,0.0
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.0
18,7,0.0
18,8,0.0
18,9,183.0
18,10,0.0
18,11,0.0
18,12,0.0
18,13,0.0
18,14,0.0
18,15,0.0
18,16,0.0
18,17,0.0
18,18,0.0
18,19,0.0
18,20,0.0
18,21,0.0
18,22,178.0
18,23,178.0
18,24,0.0
18,25,0.0
18,26,189.0
18,27,186.0
19,0,0.0
19,1,0.0
19,2,159.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,0.0
19,7,0.0
19,8,0.0
19,9,171.0
19,10,0.0
19,11,164.0
19,12,166.0
19,13,177.0
19,14,173.0
19,15,0.0
19,16,0.0
19,17,0.0
19,18,0.0
19,19,167.0
19,20,0.0
19,21,0.0
19,22,178.0
19,23,0.0
19,24,0.0
19,25,171.0
19,26,0.0
19,27,0.0
