0,1,2
17,20,193.0
17,21,195.0
17,22,0.0
17,23,0.0
17,24,0.0
17,25,0.0
17,26,0.0
18,0,0.0
18,1,0.0
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.0
18,7,191.0
18,8,190.0
18,9,190.0
18,10,189.0
18,11,190.0
18,12,190.0
18,13,190.0
18,14,189.0
18,15,194.0
18,16,194.0
18,17,197.0
18,18,191.0
18,19,193.0
18,20,194.0
18,21,0.0
18,22,0.0
18,23,0.0
18,24,0.0
18,25,0.0
18,26,0.0
19,0,0.0
19,1,0.0
19,2,0.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,193.0
19,7,190.0
19,8,190.0
19,9,191.0
19,10,189.0
19,11,188.0
19,12,189.0
19,13,189.0
19,14,190.0
19,15,193.0
19,16,194.0
19,17,196.0
19,18,196.0
19,19,195.0
19,20,0.0
19,21,0.0
19,22,0.0
19,23,0.0
19,24,0.0
19,25,0.0
19,26,0.0
20,0,0.0
20,1,0.0
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,193.0
20,7,190.0
20,8,191.0
20,9,194.0
20,10,193.0
20,11,189.0
20,12,188.0
20,13,188.0
20,14,189.0
20,15,193.0
20,16,192.0
20,17,192.0
20,18,194.0
20,19,195.0
20,20,194.0
20,21,0.0
20,22,0.0
20,23,0.0
20,24,0.0
20,25,0.0
20,26,0.0
21,0,0.0
21,1,0.0
21,2,0.0
21,3,0.0
21,4,0.0
21,5,0.0
21,6,0.0
21,7,0.0
21,8,194.0
21,9,194.0
21,10,191.0
21,11,190.0
21,12,190.0
21,13,188.0
21,14,191.0
21,15,190.0
21,16,197.0
21,17,195.0
21,18,195.0
21,19,196.0
21,20,194.0
21,21,0.0
21,22,0.0
21,23,0.0
21,24,0.0
21,25,0.0
21,26,0.0
22,0,0.0
22,1,0.0
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.0
22,7,195.0
22,8,192.0
22,9,189.0
22,10,190.0
22,11,191.0
22,12,193.0
22,13,190.0
22,14,188.0
22,15,192.0
22,16,195.0
22,17,196.0
22,18,195.0
22,19,195.0
22,20,195.0
22,21,0.0
22,22,0.0
22,23,0.0
22,24,0.0
22,25,0.0
22,26,0.0
23,0,0.0
23,1,0.0
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,0.0
23,7,194.0
23,8,193.0
23,9,192.0
23,10,191.0
23,11,191.0
23,12,191.0
23,13,189.0
23,14,189.0
23,15,192.0
23,16,190.0
23,17,192.0
23,18,192.0
23,19,192.0
23,20,196.0
23,21,0.0
23,22,0.0
23,23,0.0
23,24,0.0
23,25,0.0
23,26,0.0
24,0,0.0
24,1,0.0
24,2,0.0
24,3,0.0
24,4,0.0
24,5,0.0
24,6,0.0
24,7,194.0
24,8,194.0
24,9,193.0
24,10,193.0
24,11,192.0
24,12,190.0
24,13,192.0
24,14,195.0
24,15,192.0
24,16,192.0
24,17,191.0
24,18,190.0
24,19,190.0
24,20,0.0
24,21,0.0
24,22,0.0
24,23,0.0
24,24,0.0
24,25,0.0
24,26,0.0
25,0,0.0
25,1,0.0
25,2,0.0
25,3,0.0
25,4,0.0
25,5,0.0
25,6,197.0
25,7,196.0
25,8,0.0
25,9,192.0
25,10,193.0
25,11,191.0
25,12,190.0
25,13,191.0
25,14,193.0
25,15,193.0
25,16,191.0
25,17,187.0
25,18,193.0
25,19,194.0
25,20,0.0
25,21,0.0
25,22,0.0
25,23,0.0
25,24,0.0
25,25,0.0
25,26,0.0
26,0,0.0
26,1,0.0
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,197.0
26,7,196.0
26,8,189.0
26,9,191.0
26,10,190.0
26,11,190.0
26,12,190.0
26,13,190.0
26,14,191.0
26,15,189.0
26,16,0.0
26,17,195.0
26,18,194.0
26,19,194.0
26,20,0.0
26,21,0.0
26,22,0.0
26,23,0.0
26,24,0.0
26,25,0.0
26,26,0.0
27,0,0.0
27,1,0.0
27,2,0.0
27,3,0.0
27,4,0.0
27,5,0.0
27,6,0.0
27,7,193.0
27,8,193.0
27,9,190.0
27,10,190.0
27,11,191.0
27,12,193.0
27,13,192.0
27,14,188.0
27,15,188.0
27,16,191.0
27,17,195.0
27,18,0.0
27,19,200.0
27,20,0.0
27,21,0.0
27,22,0.0
27,23,0.0
27,24,0.0
27,25,0.0
27,26,0.0
28,0,0.0
28,1,0.0
28,2,0.0
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.0
28,7,194.0
28,8,193.0
28,9,192.0
28,10,0.0
28,11,198.0
28,12,198.0
28,13,194.0
28,14,194.0
28,15,190.0
28,16,191.0
28,17,191.0
28,18,194.0
28,19,197.0
28,20,0.0
28,21,0.0
28,22,0.0
28,23,0.0
28,24,0.0
28,25,0.0
28,26,0.0
29,0,0.0
29,1,0.0
29,2,0.0
29,3,0.0
29,4,0.0
29,5,0.0
29,6,194.0
29,7,194.0
29,8,194.0
29,9,194.0
29,10,0.0
29,11,0.0
29,12,193.0
29,13,195.0
29,14,193.0
29,15,193.0
29,16,192.0
29,17,193.0
29,18,196.0
29,19,0.0
29,20,0.0
29,21,0.0
29,22,0.0
29,23,0.0
29,24,0.0
29,25,0.0
29,26,0.0
30,0,0.0
30,1,0.0
30,2,0.0
30,3,0.0
30,4,0.0
30,5,0.0
30,6,193.0
30,7,0.0
30,8,195.0
30,9,192.0
30,10,187.0
30,11,0.0
30,12,186.0
30,13,0.0
30,14,194.0
30,15,190.0
30,16,195.0
30,17,194.0
30,18,193.0
30,19,196.0
30,20,209.0
30,21,213.0
30,22,0.0
30,23,0.0
30,24,0.0
30,25,0.0
30,26,0.0
31,0,208.0
31,1,0.0
31,2,0.0
31,3,0.0
31,4,0.0
31,5,0.0
31,6,193.0
31,7,195.0
31,8,194.0
31,9,187.0
31,10,184.0
31,11,0.0
31,12,0.0
31,13,195.0
31,14,191.0
31,15,0.0
31,16,196.0
31,17,194.0
31,18,190.0
31,19,191.0
31,20,208.0
31,21,210.0
31,22,209.0
31,23,0.0
31,24,0.0
31,25,0.0
31,26,0.0
32,0,0.0
32,1,0.0
32,2,0.0
32,3,0.0
32,4,0.0
32,5,0.0
32,6,190.0
32,7,0.0
32,8,0.0
32,9,184.0
32,10,181.0
32,11,0.0
32,12,0.0
32,13,191.0
32,14,189.0
32,15,0.0
32,16,193.0
32,17,194.0
32,18,190.0
32,19,0.0
32,20,185.0
32,21,0.0
32,22,205.0
32,23,0.0
32,24,0.0
32,25,196.0
32,26,0.0
33,0,0.0
33,1,0.0
33,2,0.0
33,3,156.0
33,4,0.0
33,5,0.0
33,6,0.0
33,7,0.0
33,8,0.0
33,9,180.0
33,10,178.0
33,11,162.0
33,12,165.0
33,13,0.0
33,14,0.0
33,15,0.0
33,16,0.0
33,17,0.0
33,18,169.0
33,19,0.0
33,20,182.0
33,21,0.0
33,22,185.0
33,23,0.0
33,24,0.0
33,25,0.0
33,26,0.0
34,0,146.0
34,1,145.0
34,2,0.0
34,3,156.0
34,4,157.0
34,5,0.0
34,6,0.0
34,7,0.0
34,8,0.0
34,9,0.0
34,10,0.0
34,11,162.0
34,12,162.0
34,13,0.0
34,14,182.0
34,15,179.0
34,16,0.0
34,17,0.0
34,18,167.0
34,19,0.0
34,20,0.0
34,21,0.0
34,22,0.0
34,23,0.0
34,24,0.0
34,25,0.0
34,26,174.0
35,0,145.0
35,1,142.0
35,2,142.0
35,3,0.0
35,4,0.0
35,5,0.0
35,6,0.0
35,7,0.0
35,8,0.0
35,9,0.0
35,10,0.0
35,11,159.0
35,12,0.0
35,13,0.0
35,14,0.0
35,15,0.0
35,16,0.0
35,17,0.0
35,18,163.0
35,19,150.0
35,20,153.0
35,21,0.0
35,22,0.0
35,23,0.0
35,24,167.0
35,25,0.0
35,26,0.0
