0,1,2
19,4,0.0
19,5,203.0
19,6,202.0
19,7,201.0
19,8,196.0
19,9,193.0
19,10,190.0
19,11,191.0
19,12,193.0
19,13,193.0
19,14,194.0
19,15,195.0
19,16,193.0
19,17,194.0
19,18,0.0
19,19,197.0
19,20,196.0
19,21,0.0
19,22,0.0
19,23,0.0
19,24,0.0
20,0,0.0
20,1,0.0
20,2,0.0
20,3,0.0
20,4,0.0
20,5,202.0
20,6,199.0
20,7,198.0
20,8,194.0
20,9,190.0
20,10,187.0
20,11,192.0
20,12,193.0
20,13,194.0
20,14,195.0
20,15,196.0
20,16,195.0
20,17,194.0
20,18,192.0
20,19,193.0
20,20,0.0
20,21,0.0
20,22,0.0
20,23,0.0
20,24,0.0
21,0,0.0
21,1,0.0
21,2,0.0
21,3,0.0
21,4,0.0
21,5,201.0
21,6,199.0
21,7,197.0
21,8,190.0
21,9,188.0
21,10,194.0
21,11,194.0
21,12,190.0
21,13,193.0
21,14,194.0
21,15,195.0
21,16,191.0
21,17,189.0
21,18,189.0
21,19,0.0
21,20,0.0
21,21,0.0
21,22,0.0
21,23,0.0
21,24,0.0
22,0,0.0
22,1,0.0
22,2,0.0
22,3,0.0
22,4,0.0
22,5,201.0
22,6,202.0
22,7,201.0
22,8,194.0
22,9,193.0
22,10,193.0
22,11,195.0
22,12,193.0
22,13,189.0
22,14,192.0
22,15,192.0
22,16,190.0
22,17,188.0
22,18,189.0
22,19,192.0
22,20,0.0
22,21,0.0
22,22,0.0
22,23,0.0
22,24,0.0
23,0,0.0
23,1,0.0
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,0.0
23,7,0.0
23,8,191.0
23,9,190.0
23,10,194.0
23,11,195.0
23,12,193.0
23,13,191.0
23,14,189.0
23,15,191.0
23,16,190.0
23,17,0.0
23,18,201.0
23,19,0.0
23,20,0.0
23,21,0.0
23,22,0.0
23,23,0.0
23,24,0.0
24,0,0.0
24,1,0.0
24,2,0.0
24,3,0.0
24,4,0.0
24,5,0.0
24,6,195.0
24,7,196.0
24,8,0.0
24,9,192.0
24,10,193.0
24,11,193.0
24,12,192.0
24,13,192.0
24,14,191.0
24,15,194.0
24,16,191.0
24,17,0.0
24,18,201.0
24,19,0.0
24,20,0.0
24,21,0.0
24,22,0.0
24,23,0.0
24,24,0.0
25,0,0.0
25,1,0.0
25,2,0.0
25,3,0.0
25,4,0.0
25,5,0.0
25,6,197.0
25,7,199.0
25,8,191.0
25,9,189.0
25,10,196.0
25,11,191.0
25,12,190.0
25,13,191.0
25,14,193.0
25,15,193.0
25,16,0.0
25,17,0.0
25,18,199.0
25,19,199.0
25,20,0.0
25,21,0.0
25,22,0.0
25,23,0.0
25,24,0.0
26,0,0.0
26,1,0.0
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,193.0
26,7,193.0
26,8,188.0
26,9,188.0
26,10,191.0
26,11,192.0
26,12,193.0
26,13,193.0
26,14,192.0
26,15,195.0
26,16,190.0
26,17,191.0
26,18,191.0
26,19,0.0
26,20,0.0
26,21,0.0
26,22,0.0
26,23,0.0
26,24,0.0
27,0,0.0
27,1,0.0
27,2,0.0
27,3,0.0
27,4,0.0
27,5,0.0
27,6,0.0
27,7,192.0
27,8,192.0
27,9,195.0
27,10,191.0
27,11,193.0
27,12,194.0
27,13,194.0
