0,1,2
12,23,205.0
12,24,208.0
12,25,208.0
12,26,213.0
12,27,0.0
12,28,0.0
12,29,0.0
12,30,0.0
12,31,0.0
12,32,205.0
12,33,0.0
12,34,0.0
12,35,0.0
12,36,0.0
12,37,0.0
13,0,0.0
13,1,0.0
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.0
13,7,0.0
13,8,0.0
13,9,0.0
13,10,0.0
13,11,0.0
13,12,190.0
13,13,190.0
13,14,196.0
13,15,198.0
13,16,196.0
13,17,196.0
13,18,0.0
13,19,0.0
13,20,201.0
13,21,205.0
13,22,208.0
13,23,211.0
13,24,215.0
13,25,0.0
13,26,0.0
13,27,0.0
13,28,226.0
13,29,0.0
13,30,0.0
13,31,0.0
13,32,206.0
13,33,0.0
13,34,210.0
13,35,0.0
13,36,0.0
13,37,0.0
14,0,0.0
14,1,249.0
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0
14,7,221.0
14,8,0.0
14,9,0.0
14,10,205.0
14,11,202.0
14,12,201.0
14,13,0.0
14,14,0.0
14,15,202.0
14,16,200.0
14,17,197.0
14,18,203.0
14,19,202.0
14,20,202.0
14,21,206.0
14,22,207.0
14,23,214.0
14,24,212.0
14,25,0.0
14,26,0.0
14,27,0.0
14,28,227.0
14,29,223.0
14,30,0.0
14,31,0.0
14,32,208.0
14,33,0.0
14,34,0.0
14,35,0.0
14,36,0.0
14,37,209.0
15,0,0.0
15,1,0.0
15,2,0.0
15,3,0.0
15,4,0.0
15,5,213.0
15,6,198.0
15,7,199.0
15,8,0.0
15,9,0.0
15,10,0.0
15,11,202.0
15,12,197.0
15,13,200.0
15,14,0.0
15,15,205.0
15,16,203.0
15,17,205.0
15,18,200.0
15,19,203.0
15,20,206.0
15,21,209.0
15,22,206.0
15,23,0.0
15,24,209.0
15,25,198.0
15,26,198.0
15,27,198.0
15,28,0.0
15,29,0.0
15,30,0.0
15,31,0.0
15,32,0.0
15,33,202.0
15,34,0.0
15,35,0.0
15,36,0.0
15,37,208.0
16,0,0.0
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,200.0
16,7,195.0
16,8,0.0
16,9,198.0
16,10,200.0
16,11,199.0
16,12,201.0
16,13,199.0
16,14,0.0
16,15,0.0
16,16,203.0
16,17,208.0
16,18,208.0
16,19,206.0
16,20,195.0
16,21,0.0
16,22,0.0
16,23,0.0
16,24,0.0
16,25,194.0
16,26,196.0
16,27,195.0
16,28,188.0
16,29,188.0
16,30,188.0
16,31,188.0
16,32,0.0
16,33,180.0
16,34,181.0
16,35,178.0
16,36,176.0
16,37,175.0
17,0,0.0
17,1,0.0
17,2,0.0
17,3,0.0
17,4,188.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.0
17,9,0.0
17,10,196.0
17,11,0.0
17,12,0.0
17,13,0.0
17,14,188.0
17,15,189.0
17,16,0.0
17,17,0.0
17,18,205.0
17,19,204.0
17,20,0.0
17,21,186.0
17,22,183.0
17,23,0.0
17,24,183.0
17,25,0.0
17,26,0.0
17,27,185.0
17,28,188.0
17,29,187.0
17,30,187.0
17,31,184.0
17,32,175.0
17,33,176.0
17,34,178.0
17,35,179.0
17,36,0.0
17,37,0.0
18,0,0.0
18,1,0.0
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.0
18,7,0.0
18,8,0.0
18,9,0.0
18,10,0.0
18,11,174.0
18,12,0.0
18,13,0.0
18,14,184.0
18,15,184.0
18,16,0.0
18,17,179.0
18,18,0.0
18,19,178.0
18,20,0.0
18,21,0.0
18,22,181.0
18,23,178.0
18,24,0.0
18,25,0.0
18,26,174.0
18,27,182.0
18,28,0.0
18,29,182.0
18,30,175.0
18,31,173.0
18,32,173.0
18,33,169.0
18,34,0.0
18,35,0.0
18,36,0.0
18,37,177.0
19,0,0.0
19,1,164.0
19,2,0.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,0.0
19,7,0.0
19,8,0.0
19,9,169.0
19,10,170.0
19,11,0.0
19,12,159.0
19,13,162.0
19,14,0.0
19,15,0.0
19,16,0.0
19,17,175.0
19,18,0.0
19,19,175.0
19,20,0.0
19,21,0.0
19,22,0.0
19,23,0.0
19,24,0.0
19,25,0.0
19,26,170.0
19,27,0.0
19,28,0.0
19,29,0.0
19,30,171.0
19,31,170.0
19,32,0.0
19,33,166.0
19,34,0.0
19,35,0.0
19,36,0.0
19,37,0.0
20,0,0.0
20,1,0.0
20,2,0.0
20,3,0.0
20,4,155.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,0.0
20,9,165.0
20,10,167.0
20,11,165.0
20,12,161.0
20,13,162.0
20,14,0.0
20,15,0.0
20,16,0.0
20,17,172.0
20,18,0.0
20,19,0.0
20,20,0.0
20,21,166.0
20,22,0.0
20,23,0.0
20,24,0.0
20,25,0.0
20,26,0.0
20,27,0.0
20,28,0.0
20,29,159.0
20,30,0.0
20,31,0.0
20,32,157.0
20,33,0.0
20,34,0.0
20,35,0.0
20,36,0.0
20,37,0.0
21,0,150.0
21,1,0.0
21,2,0.0
21,3,0.0
21,4,0.0
21,5,0.0
21,6,144.0
21,7,0.0
21,8,0.0
21,9,162.0
21,10,0.0
21,11,162.0
21,12,0.0
21,13,0.0
21,14,154.0
21,15,0.0
21,16,0.0
21,17,0.0
21,18,0.0
21,19,0.0
21,20,0.0
21,21,151.0
21,22,150.0
21,23,154.0
21,24,0.0
21,25,0.0
21,26,0.0
21,27,0.0
21,28,0.0
21,29,155.0
21,30,0.0
21,31,154.0
21,32,154.0
21,33,151.0
21,34,0.0
21,35,0.0
21,36,0.0
21,37,0.0
22,0,144.0
22,1,0.0
22,2,0.0
22,3,0.0
22,4,138.0
22,5,0.0
22,6,0.0
22,7,0.0
22,8,0.0
22,9,0.0
22,10,0.0
22,11,0.0
22,12,0.0
22,13,0.0
22,14,154.0
22,15,0.0
22,16,152.0
22,17,0.0
22,18,0.0
22,19,0.0
22,20,0.0
22,21,149.0
22,22,149.0
22,23,0.0
22,24,0.0
22,25,0.0
22,26,0.0
22,27,150.0
22,28,0.0
22,29,0.0
22,30,0.0
22,31,0.0
22,32,0.0
22,33,0.0
22,34,0.0
22,35,0.0
22,36,0.0
22,37,0.0
23,0,141.0
23,1,0.0
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,0.0
23,7,0.0
23,8,0.0
23,9,0.0
23,10,0.0
23,11,0.0
23,12,0.0
23,13,0.0
23,14,0.0
23,15,139.0
23,16,0.0
23,17,0.0
23,18,0.0
23,19,0.0
23,20,0.0
23,21,146.0
23,22,147.0
23,23,0.0
23,24,0.0
23,25,139.0
23,26,0.0
23,27,139.0
23,28,0.0
23,29,0.0
23,30,0.0
23,31,0.0
23,32,0.0
23,33,0.0
23,34,0.0
23,35,0.0
23,36,0.0
23,37,128.0
